Ticker,Company,Sector
RFL,RAFAEL HOLDINGS INC CLASS B,Real Estate
ALGS,ALIGOS THERAPEUTICS INC,Health Care
LCTX,LINEAGE CELL THERAPEUTICS INC,Health Care
HBCP,HOME BANCORP INC,Financials
APLT,APPLIED THERAPEUTICS INC,Health Care
UTMD,UTAH MEDICAL PRODUCTS INC,Health Care
COGT,COGENT BIOSCIENCES INC,Health Care
MESA,MESA AIR GROUP INC,Industrials
FUV,ARCIMOTO INC,Consumer Discretionary
INBK,FIRST INTERNET BANCORP,Financials
KZR,KEZAR LIFE SCIENCES INC,Health Care
DRRX,DURECT CORP,Health Care
EVCM,EVERCOMMERCE INC,Information Technology
HT,HERSHA HOSPITALITY REIT TRUST CLAS,Real Estate
INST,INSTRUCTURE HOLDINGS INC,Information Technology
SMMF,SUMMIT FINANCIAL GROUP INC,Financials
WEBR,WEBER INC CLASS A,Consumer Discretionary
HBMD,HOWARD BANCORP INC,Financials
INDT,INDUS REALTY TRUST INC,Real Estate
QMCO,QUANTUM CORP,Information Technology
HGEN,HUMANIGEN INC,Health Care
CSTE,CAESARSTONE LTD,Industrials
SQZ,SQZ BIOTECHNOLOGIES COMPANY,Health Care
GNTY,GUARANTY BANCSHARES INC,Financials
KRO,KRONOS WORLDWIDE INC,Materials
RXDX,PROMETHEUS BIOSCIENCES INC,Health Care
NLS,NAUTILUS INC,Consumer Discretionary
FXLV,F45 TRAINING HOLDINGS INC,Consumer Discretionary
PLSE,PULSE BIOSCIENCES INC,Health Care
EWCZ,EUROPEAN WAX CENTER INC CLASS A,Consumer Discretionary
IEA,INFRASTRUCTURE AND ENERGY ALTERNAT,Industrials
STXS,STEREOTAXIS INC,Health Care
SGC,SUPERIOR GROUP OF COMPANIES INC,Consumer Discretionary
KMPH,KEMPHARM INC,Health Care
MPB,MID PENN BANCORP INC,Financials
LUNA,LUNA INNOVATIONS INC,Information Technology
CBAY,CYMABAY THERAPEUTICS INC,Health Care
FIXX,HOMOLOGY MEDICINES INC,Health Care
ALTM,ALTUS MIDSTREAM CLASS A,Energy
NMTR,9 METERS BIOPHARMA INC,Health Care
VOR,VOR BIOPHARMA INC,Health Care
TACO,DEL TACO RESTAURANTS INC,Consumer Discretionary
CTSO,CYTOSORBENTS CORP,Health Care
TXMD,THERAPEUTICSMD INC,Health Care
JNCE,JOUNCE THERAPEUTICS INC,Health Care
ACTG,ACACIA RESEARCH CORP,Industrials
AVAH,AVEANNA HEALTHCARE HOLDINGS INC,Health Care
NKTX,NKARTA INC,Health Care
ATHX,ATHERSYS INC,Health Care
BTX,BROOKLYN IMMUNOTHERAPEUTICS INC,Health Care
SPFI,SOUTH PLAINS FINANCIAL INC,Financials
CURI,CURIOSITYSTREAM CLASS A,Communication
SURF,SURFACE ONCOLOGY INC,Health Care
BNFT,BENEFITFOCUS INC,Information Technology
BATRA,LIBERTY MEDIA LIBERTY BRAVES CORP,Communication
VRA,VERA BRADLEY INC,Consumer Discretionary
JANX,JANUX THERAPEUTICS INC,Health Care
EMKR,EMCORE CORP,Information Technology
NRIM,NORTHRIM BANCORP INC,Financials
ORRF,ORRSTOWN FINANCIAL SERVICES INC,Financials
MLNK,MERIDIANLINK INC,Information Technology
TNYA,TENAYA THERAPEUTICS INC,Health Care
PKE,PARK AEROSPACE CORP,Industrials
SYRS,SYROS PHARMACEUTICALS INC,Health Care
ESPR,ESPERION THERAPEUTICS INC,Health Care
MTRX,MATRIX SERVICE,Industrials
TMCI,TREACE MEDICAL CONCEPTS INC,Health Care
ESTE,EARTHSTONE ENERGY INC CLASS A,Energy
VHC,VIRNETX HOLDING CORP,Information Technology
ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials
SOI,SOLARIS OILFIELD INFRASTRUCTURE IN,Energy
HBIO,HARVARD BIOSCIENCE INC,Health Care
LOTZ,CARLOTZ INC CLASS A,Consumer Discretionary
FSBW,FS BANCORP INC,Financials
MTEM,MOLECULAR TEMPLATES INC,Health Care
BEEM,BEAM GLOBAL,Industrials
AKUS,AKOUOS INC,Health Care
VIRX,VIRACTA THERAPEUTICS INC,Health Care
ESGC,EROS STX GLOBAL CORP CLASS A,Communication
LAWS,LAWSON PRODUCTS INC,Industrials
GPX,GP STRATEGIES CORP,Industrials
EBET,ESPORTS TECHNOLOGIES INC,Consumer Discretionary
SCOR,COMSCORE INC,Communication
BHR,BRAEMAR HOTELS RESORTS INC,Real Estate
LTRPA,LIBERTY TRIPADVISOR HOLDINGS INC S,Communication
LMNR,LIMONEIRA,Consumer Staples
SGHT,SIGHT SCIENCES INC,Health Care
ZEUS,OLYMPIC STEEL INC,Materials
EOLS,EVOLUS INC,Health Care
TCRR,TCR2 THERAPEUTICS INC,Health Care
NLTX,NEOLEUKIN THERAPEUTICS INC,Health Care
STKS,ONE GROUP HOSPITALITY INC,Consumer Discretionary
PVBC,PROVIDENT BANCORP INC,Financials
PCSB,PCSB FINANCIAL CORP,Financials
INFI,INFINITY PHARMACEUTICALS INC,Health Care
GHL,GREENHILL INC,Financials
TK,TEEKAY CORP,Energy
CRDF,CARDIFF ONCOLOGY INC,Health Care
AMAL,AMALGAMATED FINANCIAL,Financials
SMSI,SMITH MICRO SOFTWARE INC,Information Technology
NWPX,NORTHWEST PIPE,Industrials
AHT,ASHFORD HOSPITALITY TRUST REIT INC,Real Estate
EVLO,EVELO BIOSCIENCES INC,Health Care
FHTX,FOGHORN THERAPEUTICS,Health Care
ITIC,INVESTORS TITLE,Financials
FRBA,FIRST BANK,Financials
GTYH,GTY TECHNOLOGY HOLDINGS INC,Information Technology
PRTK,PARATEK PHARMACEUTICALS INC,Health Care
LNDC,LANDEC CORP,Consumer Staples
RRBI,RED RIVER BANCSHARES INC,Financials
OCN,OCWEN FINANCIAL CORP,Financials
FTSI,FTS INTERNATIONAL INC,Energy
GWRS,GLOBAL WATER RESOURCES INC,Utilities
DS,DRIVE SHACK REIT INC,Consumer Discretionary
GLUE,MONTE ROSA THERAPEUTICS INC,Health Care
INTA,INTAPP INC,Information Technology
DAWN,DAY ONE BIOPHARMACEUTICALS INC,Health Care
SOLY,SOLITON INC,Health Care
LCUT,LIFETIME BRANDS INC,Consumer Discretionary
USLM,UNITED STATES LIME AND MINERALS IN,Materials
CDAK,CODIAK BIOSCIENCES,Health Care
ICAD,ICAD INC,Health Care
AWH,ASPIRA WOMENS HEALTH INC,Health Care
FLMN,FALCON MINERALS CORP CLASS A,Energy
ATNX,ATHENEX INC,Health Care
NEXI,NEXIMMUNE INC,Health Care
POWL,POWELL INDUSTRIES INC,Industrials
QTNT,QUOTIENT LTD,Health Care
INFU,INFUSYSTEM HOLDINGS INC,Health Care
EYPT,EYEPOINT PHARMACEUTICALS INC,Health Care
CTXR,CITIUS PHARMACEUTICALS INC,Health Care
HNST,THE HONEST COMPANY INC,Consumer Staples
USX,U S XPRESS ENTERPRISES INC CLASS A,Industrials
MHLD,MAIDEN HOLDINGS LTD,Financials
PSTL,POSTAL REALTY TRUST INC CLASS A,Real Estate
EIGR,EIGER BIOPHARMACEUTICALS INC,Health Care
RLGT,RADIANT LOGISTIC INC,Industrials
TARS,TARSUS PHARMACEUTICALS INC,Health Care
GRPH,GRAPHITE BIO INC,Health Care
BVS,BIOVENTUS CLASS A INC,Health Care
IRMD,IRADIMED CORP,Health Care
FDBC,FIDELITY D AND D BANCORP INC,Financials
ITI,ITERIS INC,Information Technology
AGS,PLAYAGS INC,Consumer Discretionary
THRY,THRYV HOLDINGS INC,Communication
SEEL,SEELOS THERAPEUTICS INC,Health Care
ZYXI,ZYNEX INC,Health Care
FREQ,FREQUENCY THERAPEUTICS INC,Health Care
NGMS,NEOGAMES S A,Consumer Discretionary
FBIO,FORTRESS BIOTECH INC,Health Care
BRT,BRT APARTMENTS CORP,Real Estate
DGICA,DONEGAL GROUP INC CLASS A,Financials
CECE,CECO ENVIRONMENTAL CORP,Industrials
IMGO,IMAGO BIOSCIENCES INC,Health Care
IHC,INDEPENDENCE HOLDING,Financials
HFFG,HF FOODS GROUP INC,Consumer Staples
EWTX,EDGEWISE THERAPEUTICS INC,Health Care
MCBC,MACATAWA BANK CORP,Financials
NNBR,NN INC,Industrials
CBNK,CAPITAL BANCORP INC,Financials
LBC,LUTHER BURBANK CORP,Financials
ATER,ATERIAN INC,Consumer Discretionary
EGAN,EGAIN CORP,Information Technology
PBYI,PUMA BIOTECHNOLOGY INC,Health Care
ZY,ZYMERGEN INC,Materials
AVNW,AVIAT NETWORKS INC,Information Technology
IPSC,CENTURY THERAPEUTICS INC,Health Care
FLXS,FLEXSTEEL INDUSTRIES INC,Consumer Discretionary
NCMI,NATIONAL CINEMEDIA INC,Communication
AQB,AQUABOUNTY TECHNOLOGIES INC,Health Care
AVRO,AVROBIO INC,Health Care
MGTA,MAGENTA THERAPEUTICS INC,Health Care
AXDX,ACCELERATE DIAGNOSTICS INC,Health Care
PLPC,PREFORMED LINE PRODUCTS,Industrials
IBIO,IBIO INC,Health Care
BBCP,CONCRETE PUMPING HOLDINGS INC,Industrials
DAKT,DAKTRONICS INC,Information Technology
AFCG,AFC GAMMA INC,Financials
CSLT,CASTLIGHT HEALTH INC CLASS B,Health Care
VMD,VIEMED HEALTHCARE INC,Health Care
OCX,ONCOCYTE CORP,Health Care
NUVL,NUVALENT INC CLASS A,Health Care
DZSI,DZS INC,Information Technology
OUST,OUSTER INC CLASS A,Information Technology
SCWX,SECUREWORKS CLASS A CORP,Information Technology
XBIT,XBIOTECH INC,Health Care
PKOH,PARK OHIO HOLDINGS CORP,Industrials
OTLK,OUTLOOK THERAPEUTICS INC,Health Care
UAVS,AGEAGLE AERIAL SYS INC,Industrials
FORA,FORIAN INC,Health Care
ESCA,ESCALADE INC,Consumer Discretionary
FF,FUTUREFUEL CORP,Materials
DSGN,DESIGN THERAPEUTICS INC,Health Care
PSTX,POSEIDA THERAPEUTICS INC,Health Care
MG,MISTRAS GROUP INC,Industrials
ANGN,ANGION BIOMEDICA CORP,Health Care
TRVN,TREVENA INC,Health Care
TNXP,TONIX PHARMACEUTICALS HOLDING CORP,Health Care
NBEV,NEWAGE INC,Consumer Staples
MRLN,MARLIN BUSINESS SERVICES CORP,Financials
SNPO,SNAP ONE HOLDINGS CORP,Consumer Discretionary
HMTV,HEMISPHERE MEDIA GROUP INC CLASS A,Communication
XL,XL FLEET CORP CLASS A,Consumer Discretionary
GLRE,GREENLIGHT CAPITAL LTD CLASS A,Financials
HRTG,HERITAGE INSURANCE HOLDINGS INC,Financials
CASA,CASA SYSTEMS INC,Information Technology
SBTX,SILVERBACK THERAPEUTICS INC,Health Care
FRGI,FIESTA RESTAURANT GROUP INC,Consumer Discretionary
ODC,OIL DRI CORPORATION OF AMERICA,Consumer Staples
CRMD,CORMEDIX INC,Health Care
ONCR,ONCORUS INC,Health Care
ETNB,89BIO INC,Health Care
SKYT,SKYWATER TECHNOLOGY INC,Information Technology
VLGEA,VILLAGE SUPER MARKET INC CLASS A,Consumer Staples
BDTX,BLACK DIAMOND THERAPEUTICS INC,Health Care
DRIO,DARIOHEALTH CORP,Health Care
TKNO,ALPHA TEKNOVA INC,Health Care
VINC,VINCERX PHARMA INC,Health Care
ONCT,ONCTERNAL THERAPEUTICS INC,Health Care
IMRX,IMMUNEERING CORP CLASS A,Health Care
VOXX,VOXX INTERNATIONAL CORP CLASS A,Consumer Discretionary
WVE,WAVE LIFE SCIENCES LTD,Health Care
ADVM,ADVERUM BIOTECHNOLOGIES INC,Health Care
NATR,NATURES SUNSHINE PRODUCTS INC,Consumer Staples
TIG,TREAN INSURANCE GROUP INC,Financials
KLTR,KALTURA INC,Information Technology
RVP,RETRACTABLE TECHNOLOGIES INC,Health Care
AVTE,AEROVATE THERAPEUTICS INC,Health Care
VATE,INNOVATE CORP,Industrials
CURV,TORRID HOLDINGS INC,Consumer Discretionary
MXCT,MAXCYTE INC,Health Care
ALKT,ALKAMI TECHNOLOGY INC,Information Technology
BSET,BASSETT FURNITURE INDUSTRIES INC,Consumer Discretionary
NODK,NI HOLDINGS INC,Financials
PRLD,PRELUDE THERAPEUTICS INC,Health Care
AFIB,ACUTUS MEDICAL INC,Health Care
CELC,CELCUITY INC,Health Care
NATH,NATHANS FAMOUS INC,Consumer Discretionary
DLTH,DULUTH HOLDINGS INC CLASS B,Consumer Discretionary
EVI,EVI INDUSTRIES INC,Industrials
MEC,MAYVILLE ENGINEERING COMPANY INC,Industrials
KRUS,KURA SUSHI USA INC,Consumer Discretionary
PZN,PZENA INVESTMENT MANAGEMENT INC CL,Financials
STIM,NEURONETICS INC,Health Care
SNSE,SENSEI BIOTHERAPEUTICS INC,Health Care
MBIO,MUSTANG BIO INC,Health Care
PTSI,PAM TRANSPORTATION SERVICES INC,Industrials
ASLE,AERSALE CORP,Industrials
CDZI,CADIZ INC,Utilities
FOA,FINANCE OF AMERICA COMPANIES INC C,Financials
GLSI,GREENWICH LIFESCIENCES INC,Health Care
XOMA,XOMA CORP,Health Care
SESN,SESEN BIO INC,Health Care
HBT,HBT FINANCIAL INC,Financials
ACET,ADICET BIO INC,Health Care
LAZY,LAZYDAYS HOLDINGS INC,Consumer Discretionary
VRCA,VERRICA PHARMACEUTICALS INC,Health Care
ADN,ADVENT TECHNOLOGIES HOLDINGS INC C,Industrials
IVC,INVACARE CORP,Health Care
OMIC,SINGULAR GENOMICS SYSTEMS INC,Health Care
LVO,LIVEONE INC,Communication
ULH,UNIVERSAL LOGISTICS INC,Industrials
CYT,CYTEIR THERAPEUTICS INC,Health Care
CRDA,CRAWFORD CLASS A,Financials
CSSE,CHICKEN SOUP FOR THE SOUL ENTERTAI,Communication
PBFS,PIONEER BANCORP INC,Financials
TERN,TERNS PHARMACEUTICALS INC,Health Care
GBL,GAMCO INVESTORS INC CLASS A,Financials
DSP,VIANT TECHNOLOGY INC CLASS A,Information Technology
INZY,INOZYME PHARMA INC,Health Care
BCEL,ATRECA INC CLASS A,Health Care
AOMR,ANGEL OAK MORTGAGE INC,Financials
HOFV,HALL OF FAME RESORT ENTERTAINMENT,Consumer Discretionary
FSBC,FIVE STAR BANCORP,Financials
KVHI,KVH INDUSTRIES INC,Information Technology
LEGH,LEGACY HOUSING CORP,Consumer Discretionary
OYST,OYSTER POINT PHARMA INC,Health Care
HYRE,HYRECAR INC,Industrials
ABSI,ABSCI CORP,Health Care
VIA,VIA RENEWABLES INC CLASS A,Utilities
SLDB,SOLID BIOSCIENCES INC,Health Care
BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary
XGN,EXAGEN INC,Health Care
RPID,RAPID MICRO BIOSYSTEMS INC CLASS A,Health Care
ALPN,ALPINE IMMUNE SCIENCES INC,Health Care
GBOX,GREENBOX POS,Information Technology
TALS,TALARIS THERAPEUTICS INC,Health Care
PPTA,PERPETUA RESOURCES CORP,Materials
ATCX,ATLAS TECHNICAL CONSULTANTS INC CL,Industrials
CVRX,CVRX INC,Health Care
OMGA,OMEGA THERAPEUTICS INC,Health Care
HARP,HARPOON THERAPEUTICS INC,Health Care
ABOS,ACUMEN PHARMACEUTICALS INC,Health Care
IMUX,IMMUNIC INC,Health Care
FTCI,FTC SOLAR INC,Industrials
JOAN,JOANN INC,Consumer Discretionary
TAST,CARROLS RESTAURANT GROUP INC,Consumer Discretionary
EAR,EARGO INC,Health Care
XPOF,XPONENTIAL FITNESS INC CLASS A,Consumer Discretionary
OB,OUTBRAIN INC,Communication
VERA,VERA THERAPEUTICS INC CLASS A,Health Care
FRBK,REPUBLIC FIRST BANCORP INC,Financials
ZVIA,ZEVIA CLASS A,Consumer Staples
MILE,METROMILE INC,Financials
CSPR,CASPER SLEEP INC,Consumer Discretionary
HOWL,WEREWOLF THERAPEUTICS INC,Health Care
EEX,EMERALD HOLDING INC,Communication
AVTX,AVALO THERAPEUTICS INC,Health Care
FTHM,FATHOM HOLDINGS INC,Real Estate
RLYB,RALLYBIO CORP,Health Care
CLNN,CLENE,Health Care
TLMD,SOC TELEMED INC CLASS A,Health Care
SMMT,SUMMIT THERAPEUTICS INC,Health Care
INNV,INNOVAGE HOLDING CORP,Health Care
WLFC,WILLIS LEASE FINANCE CORP,Industrials
NGVC,NATURAL GROCERS BY VITAMIN COTTAGE,Consumer Staples
NPCE,NEUROPACE INC,Health Care
ARDX,ARDELYX INC,Health Care
GTBP,GT BIOPHARMA INC,Health Care
KALA,KALA PHARMACEUTICALS INC,Health Care
LSF,LAIRD SUPERFOOD INC,Consumer Staples
HBB,HAMILTON BEACH BRANDS HOLDING COMP,Consumer Discretionary
SMED,SHARPS COMPLIANCE CORP,Health Care
VEL,VELOCITY FINANCIAL INC,Financials
RXST,RXSIGHT INC,Health Care
CNVY,CONVEY HOLDING PARENT INC,Health Care
ELYM,ELIEM THERAPEUTICS INC,Health Care
MPX,MARINE PRODUCTS CORP,Consumer Discretionary
BMEA,BIOMEA FUSION INC,Health Care
IKNA,IKENA ONCOLOGY INC,Health Care
CLPR,CLIPPER REALTY INC,Real Estate
KLDO,KALEIDO BIOSCIENCES INC,Health Care
HOOK,HOOKIPA PHARMA INC,Health Care
FLNT,FLUENT INC,Communication
HQI,HIREQUEST INC,Industrials
RAIN,RAIN THERAPEUTICS INC,Health Care
PLM,POLYMET MINING CORP,Materials
IBEX,IBEX LTD,Information Technology
MBII,MARRONE BIO INNOVATIONS INC,Materials
DIBS,1STDIBS COM INC,Consumer Discretionary
TH,TARGET HOSPITALITY CORP,Consumer Discretionary
LSEA,LANDSEA HOMES CORP,Consumer Discretionary
AKYA,AKOYA BIOSCIENCES INC,Health Care
SRT,STARTEK INC,Information Technology
KRT,KARAT PACKAGING INC,Industrials
BDSX,BIODESIX INC,Health Care
UIHC,UNITED INSURANCE HOLDINGS CORP,Financials
FNCH,FINCH THERAPEUTICS GROUP INC,Health Care
TLIS,TALIS BIOMEDICAL CORP,Health Care
DNAY,CODEX DNA INC,Health Care
GMTX,GEMINI THERAPEUTICS INC,Health Care
OTRK,ONTRAK INC,Health Care
STON,STONEMOR INC,Consumer Discretionary
SGTX,SIGILON THERAPEUTICS INC,Health Care
RGS,REGIS CORP,Consumer Discretionary
REV,REVLON INC CLASS A,Consumer Staples
PRTG,PORTAGE BIOTECH INC,Health Care
TISI,TEAM INC,Industrials
LABP,LANDOS BIOPHARMA INC,Health Care
AC,ASSOCIATED CAPITAL GROUP INC CLASS,Financials
MIRM,MIRUM PHARMACEUTICALS INC,Health Care
VHI,VALHI INC,Materials
REPX,RILEY EXPLORATION PERMIAN INC,Energy
HPK,HIGHPEAK ENERGY INC,Energy
PRTH,PRIORITY TECHNOLOGY HOLDINGS INC,Information Technology
NL,NL INDUSTRIES INC,Industrials
IMPL,IMPEL NEUROPHARMA INC,Health Care
SERA,SERA PROGNOSTICS INC CLASS A,Health Care
NH,NANTHEALTH INC,Health Care
SPRB,SPRUCE BIOSCIENCES INC,Health Care
RPHM,RENEO PHARMACEUTICALS INC,Health Care
CIX,COMPX INTERNATIONAL INC,Industrials
VALU,VALUE LINE INC,Financials
ADRO,ADURO BIOTECH CVR,Health Care
GNLN,GREENLANE HOLDINGS INC CLASS A,Consumer Discretionary
WLLAW,WHITING PETROLEUM EQUITY WARRANTS,Energy
MDVL,MEDAVAIL HOLDINGS INC,Consumer Staples
FBRX,FORTE BIOSCIENCES INC,Health Care
HMPT,HOME POINT CAPITAL INC,Financials
DMS,DIGITAL MEDIA SOLUTIONS INC CLASS,Communication
WLLBW,WHITING PETROLEUM EQUITY WARRANTS,Energy
GBL,GAMCO INVESTORS INC,Financials
PDLI,PDL BIOPHARMA INC,Health Care
GTXI,GTXI INC - CVR,Health Care
P5N994,Petrocorp Inc Escrow,Financials
RTYZ1,RUSSELL 2000 EMINI CME DEC 21,Cash and/or Derivatives
 ,,
