Ticker,Company,Sector
HELPAGE.BO,Helpage Finlease Ltd,Finance (including NBFCs)
INDRAIND.BO,Indra Industries Ltd,Fertilizers
HAWAENG.BO,Hawa Engineers Ltd,Industrial Machinery
AIIL.BO,Authum Investment & Infrastructure Ltd,Finance (including NBFCs)
POEL.BO,POCL Enterprises Ltd,Commodity Chemicals
AEL.BO,Amba Enterprises Ltd,Other Elect.Equip./ Prod.
DEVHARI.BO,Devhari Exports (India) Ltd,Comm.Trading  & Distribution
CAPFIN.BO,Capfin India Ltd,Other Financial Services
MOONGIPASEC.BO,Moongipa Securities Ltd,Other Financial Services
SATIA.BO,Satia Industries Ltd,Paper & Paper Products
GVBL.BO,Genomic Valley Biotech Ltd,Biotechnology
GARMNTMNTR.BO,Garment Mantra Lifestyle Ltd,Textiles
SRESTHA.BO,Srestha Finvest Ltd,Investment Companies
SAUMYA.BO,Saumya Consultants Ltd,Finance (including NBFCs)
MUL.BO,Mauria Udyog Ltd,Other Industrial Products
MISHKA.BO,Mishka Exim Ltd,Other Apparels & Accessories
SPORTKING.BO,Sportking India Ltd,Textiles
VMV.BO,VMV Holidays Ltd,Travel Support Services
AMBITION.BO,Ambition Mica Ltd,Paper & Paper Products
HCKKVENTURE.BO,HCKK Ventures Ltd,Diversified
RUDRA.BO,Rudra Global Infra Products Ltd,Iron & Steel/Interm.Products
LOYAL.BO,Loyal Equipments Ltd,Industrial Machinery
GGPL.BO,Gala Global Products Ltd,Comm.Printing/Stationery
MRSS.BO,Majestic Research Services and Solutions Ltd,Diversified
CHEMIESYNT.BO,Chemiesynth (Vapi) Ltd,Specialty Chemicals
GPL.BO,Grandeur Products Ltd,Other Agricultural Products
JEL.BO,Jyotirgamya Enterprises Ltd,Comm.Trading  & Distribution
BALKRISHNA.BO,Balkrishna Paper Mills Ltd,Paper & Paper Products
SCFL.BO,Shyam Century Ferrous Ltd,Iron & Steel/Interm.Products
SURYAINDIA.BO,Surya India Ltd,Finance (including NBFCs)
ADANITRANS.BO,Adani Transmission Ltd,Electric Utilities
STARDELTA.BO,Star Delta Transformers Ltd,Heavy Electrical Equipment
AMRAFIN.BO,Amrapali Fincap Ltd,Finance (including NBFCs)
DRHABEEB.BO,Dr Habeebullah Life Sciences Ltd,Comm.Trading  & Distribution
SYNGENE.BO,Syngene International Ltd,Pharmaceuticals
PECOS.BO,Pecos Hotels and Pubs Ltd,Restaurants
BLFL.BO,Boston Leasing and Finance Ltd,Finance (including NBFCs)
MSL.BO,Mangalam Seeds Ltd,Other Agricultural Products
KAYA.BO,Kaya Ltd,Sp.Consumer Services
ALSTONE.BO,Alstone Textiles (India) Ltd,Distributors
SYMBIOX.BO,Symbiox Investment & Trading Company Ltd,Other Financial Services
ORTINLAABS.BO,Ortin Laboratories Ltd,Pharmaceuticals
AVI.BO,AVI Polymers Ltd,Specialty Chemicals
MJCO.BO,Majesco Ltd,IT Consulting & Software
BINDALAGRO.BO,Oswal Greentech Ltd,Investment Companies
OZONEWORLD.BO,Ozone World Ltd,Other Agricultural Products
AKSPINTEX.BO,A.K. Spintex Ltd,Textiles
ARVSMART.BO,Arvind SmartSpaces Ltd,Realty
POWERMECH.BO,Power Mech Projects Ltd,Construction & Engineering
CANOPYFIN.BO,Canopy Finance Ltd,Other Financial Services
RAMASTEEL.BO,Rama Steel Tubes Ltd,Iron & Steel Products
THINKINK.BO,Thinkink Picturez Ltd,Advertising & Media
UTISENSETF.BO,UTI- SENSEX ETF,-
UTINIFTETF.BO,UTI NIFTY ETF,-
UNIAUTO.BO,Universal Autofoundry Ltd,Auto Parts & Equipment
VETO.BO,Veto Switchgears and Cables Ltd,Other Elect.Equip./ Prod.
NAVKARCORP.BO,Navkar Corporation Ltd,Transport Related Services
SHREEPUSHK.BO,Shree Pushkar Chemicals & Fertilisers Ltd,Specialty Chemicals
GUJGAS.BO,Gujarat Gas Ltd,Integrated Oil & Gas
WAAREE.BO,Waaree Technologies Ltd,Containers & Packaging
SADBHIN.BO,Sadbhav Infrastructure Project Ltd,Roads & Highways
SALAUTO.BO,Sal Automotive Ltd,Auto Parts & Equipment
POLYSPIN.BO,Polyspin Exports Ltd,Containers & Packaging
PRITIKAUTO.BO,Pritika Auto Industries Ltd,Other Industrial Products
SKC.BO,Sri Krishna Constructions (India) Ltd,Realty
SML.BO,Soni Medicare Ltd,Healthcare Facilities
MINFY.BO,Mahaveer Infoway Ltd,IT Consulting & Software
KRISHNACAP.BO,Krishna Capital and Securities Ltd,Finance (including NBFCs)
ACME.BO,Acme Resources Ltd,Finance (including NBFCs)
KCL.BO,Kabra Commercial Ltd,Coal
VISHALBL.BO,Vishal Bearings Ltd,Industrial Machinery
BELLACASA.BO,Bella Casa Fashion & Retail Ltd,Textiles
MALLCOM.BO,Mallcom (India) Ltd,Other Apparels & Accessories
PJL.BO,Patdiam Jewellery Ltd,Other Apparels & Accessories
VAL.BO,Vaksons Automobiles Ltd,Other Agricultural Products
ARAMBHAN.BO,Arambhan Hospitality Services Ltd,Restaurants
SATIN.BO,Satin Creditcare Network Ltd,Finance (including NBFCs)
DITCO.BO,Decorous Investment & Trading Co Ltd,Other Apparels & Accessories
GENCON.BO,Generic Engineering Construction and Projects Ltd,Realty
KUBERJI.BO,Kuber Udyog Ltd,Finance (including NBFCs)
NEERAJ.BO,Neeraj Paper Marketing Ltd,Comm.Trading  & Distribution
MUZALI.BO,Muzali Arts Ltd,Comm.Trading  & Distribution
TEJNAKSH.BO,Tejnaksh Healthcare Ltd,Healthcare Facilities
INDOGLOBAL.BO,Indo-Global Enterprises Ltd,Healthcare Facilities
BRIPORT.BO,Brilliant Portfolios Ltd,Finance (including NBFCs)
RFSL.BO,Richfield Financial Services Ltd,Other Financial Services
COFFEEDAY.BO,Coffee Day Enterprises Ltd,Restaurants
IDFCFIRSTB.BO,IDFC First Bank Ltd,Banks
BEARDSELL.BO,Beardsell Ltd,Containers & Packaging
INDIGO.BO,InterGlobe Aviation Ltd,Airlines
IGCIL.BO,IGC Industries Ltd,Comm.Trading  & Distribution
SHK.BO,S H Kelkar and Company Ltd,Personal Products
ARYAVAN.BO,Aryavan Enterprise Ltd,Iron & Steel/Interm.Products
TFSL.BO,Typhoon Financial Services Ltd,Finance (including NBFCs)
PANORAMA.BO,Panorama Studios International Ltd,Movies & Entertainment
SHREEGANES.BO,Shree Ganesh Biotech (India) Ltd,Biotechnology
GTV.BO,GTV Engineering Ltd,Industrial Machinery
LICNETFN50.BO,LIC MF EXCHANGE TRADED FUND- NIFTY 50,-
PARIKSHA.BO,Pariksha Fin- Invest- Lease Ltd,Finance (including NBFCs)
LICNETFSEN.BO,LIC MF EXCHANGE TRADED FUND- SENSEX,-
TFLL.BO,Tirupati Finlease Ltd,Investment Companies
GARBIFIN.BO,Garbi Finvest Ltd,Finance (including NBFCs)
ADHARSHILA.BO,Adharshila Capital Services Ltd,Finance (including NBFCs)
SMARTFIN.BO,Smart Finsec Ltd,Finance (including NBFCs)
RAJKOTINV.BO,Rajkot Investment Trust Ltd,Finance (including NBFCs)
ADCON.BO,Adcon Capital Services Ltd,Finance (including NBFCs)
QUINT.BO,Quint Digital Media Ltd,Publishing
HDFCNIFETF.BO,HDFC Nifty ETF,-
SXETF.BO,HDFC Sensex ETF - Open Ended Traded Fund,-
UDAYJEW.BO,Uday Jewellery Industries Ltd,Distributors
MAYUKH.BO,Mayukh Dealtrade Ltd,Distributors
NAVIGANT.BO,Navigant Corporate Advisors Ltd,Other Financial Services
GROVY.BO,Grovy India Ltd,Real Estate Investment
ALKEM.BO,Alkem Laboratories Ltd,Pharmaceuticals
LALPATHLAB.BO,Dr. Lal PathLabs Ltd,Healthcare Services
NAVKETAN.BO,Navketan Merchants Ltd,Distributors
SCTL.BO,Suncare Traders Ltd,Distributors
CREATIVE.BO,Creative Castings Ltd,Other Industrial Products
AAYUSH.BO,Aayush Food and Herbs Ltd,Packaged Foods
ELITECON.BO,Elitecon International Ltd,Comm.Trading  & Distribution
LUXIND.BO,Lux Industries Ltd,Other Apparels & Accessories
VALLEY.BO,Valley Magnesite Company Ltd,Investment Companies
ABHIINFRA.BO,Abhishek Infraventures Ltd,Realty
APOORVA.BO,Apoorva Leasing Finance and Investment Company Ltd,Investment Companies
BNL.BO,Beekay Niryat Ltd,Comm.Trading  & Distribution
NH.BO,Narayana Hrudayalaya Ltd,Healthcare Facilities
FMEC.BO,F Mec International Financial Services Ltd,Finance (including NBFCs)
DDIL.BO,Deep Diamond India Ltd,Other Apparels & Accessories
ABHIJIT.BO,Abhijit Trading Company Ltd,Other Food Products
REMLIFE.BO,Remedium Lifecare Ltd,Comm.Trading  & Distribution
AARNAV.BO,Aarnav Fashions Ltd,Other Financial Services
ACEWIN.BO,Acewin Agriteck Ltd,Other Food Products
SCL.BO,Sunshine Capital Ltd,Finance (including NBFCs)
SIPTL.BO,Sharanam Infraproject and Trading Ltd,Comm.Trading  & Distribution
SHIVA.BO,Shivansh Finserve Ltd,Other Financial Services
MISHTANN.BO,Mishtann Foods Ltd,Packaged Foods
DELTA.BO,Delta Industrial Resources Ltd,Other Financial Services
JSLHISAR.BO,Jindal Stainless (Hisar) Ltd,Iron & Steel Products
ORACLECR.BO,Oracle Credit Ltd,Finance (including NBFCs)
KEL.BO,Kotia Enterprises Ltd,Distributors
CHAMAK.BO,Chamak Holdings Ltd,Comm.Trading  & Distribution
BLUECLOUDS.BO,Blue Cloud Softech Solutions Ltd,IT Software Products
AINFRA.BO,A Infrastructure Ltd,Cement & Cement Products
BCLENTERPR.BO,BCL Enterprises Ltd,Finance (including NBFCs)
AARCOM.BO,AAR Commercial Company Ltd,Distributors
PRECAM.BO,Precision Camshafts Ltd,Auto Parts & Equipment
BVL.BO,Blueblood Ventures Ltd,Other Financial Services
TEAMLEASE.BO,TeamLease Services Ltd,Sp.Consumer Services
VIDLI.BO,Vidli Restaurants Ltd,Restaurants
BESTAGRO.BO,Best Agrolife Ltd,Agrochemicals
ACEMEN.BO,Ace Men Engg Works Ltd,Distributors
BFLAFL.BO,BFL Asset Finvest Ltd,Finance (including NBFCs)
RCL.BO,Radhagobind Commercial Ltd,Distributors
QUICKHEAL.BO,Quick Heal Technologies Ltd,IT Software Products
KAPILRAJ.BO,Kapil Raj Finance Ltd,Finance (including NBFCs)
GANGAPHARM.BO,Ganga Pharmaceuticals Ltd,Pharmaceuticals
DAL.BO,Dynamic Archistructures Ltd,Finance (including NBFCs)
SESL.BO,Sylph Education Solutions Ltd,Education
SHIVKAMAL.BO,Shivkamal Impex Ltd,Finance (including NBFCs)
KPEL.BO,K.P. Energy Ltd,Electric Utilities
IFINSER.BO,Interactive Financial Services Ltd,Finance (including NBFCs)
HILIKS.BO,Hiliks Technologies Ltd,Real Estate Investment
HYPERSOFT.BO,Hypersoft Technologies Ltd,IT Consulting & Software
GOKULAGRO.BO,Gokul Agro Resources Ltd,Edible Oils
FREDUN.BO,Fredun Pharmaceuticals Ltd,Pharmaceuticals
SIMBHALS.BO,Simbhaoli Sugars Ltd,Sugar
RELICAB.BO,Relicab Cable Manufacturing Ltd,Other Elect.Equip./ Prod.
MODCL.BO,Modern Converters Ltd,Other Agricultural Products
MNIL.BO,Mega Nirman and Industries Ltd,Realty
DARJEELING.BO,Darjeeling Ropeway Company Ltd,Other Financial Services
ADVIKCA.BO,Advik Capital Ltd,Finance (including NBFCs)
LICNFNHGP.BO,LIC MF Exchange Traded Fund- NIFTY 100,-
PDMJEPAPER.BO,Pudumjee Paper Products Ltd,Paper & Paper Products
HCG.BO,HealthCare Global Enterprises Ltd,Healthcare Facilities
KDML.BO,Khemani Distributors & Marketing Ltd,Distributors
UMIYA.BO,Umiya Tubes Ltd,Iron & Steel Products
BHARATWIRE.BO,Bharat Wire Ropes Ltd,Iron & Steel Products
CHDCHEM.BO,CHD Chemicals Ltd,Comm.Trading  & Distribution
INFIBEAM.BO,Infibeam Avenues Ltd,Internet Software & Services
LELAVOIR.BO,LE Lavoir Ltd,Comm.Trading  & Distribution
MUDRA.BO,Mudra Financial Services Ltd,Other Financial Services
SICLTD.BO,Shivom Investment & Consultancy Ltd,Finance (including NBFCs)
BALGOPAL.BO,Balgopal Commercial Ltd,Comm.Trading  & Distribution
SUPERIOR.BO,Superior Finlease Ltd,Finance (including NBFCs)
RPEL.BO,Raghav Productivity Enhancers Ltd,Other Industrial Goods
FRANKLIN.BO,Franklin Leasing and Finance Ltd,Finance (including NBFCs)
LANCER.BO,Lancer Container Lines Ltd,Transportation - Logistics
NINSYS.BO,NINtec Systems Ltd,IT Consulting & Software
EQUITAS.BO,Equitas Holdings Ltd,Holding Companies
HALDER.BO,Halder Venture Ltd,Other Agricultural Products
SKIL.BO,SKIL Infrastructure Ltd,Construction & Engineering
THYROCARE.BO,Thyrocare Technologies Ltd,Healthcare Services
BAJAJHCARE.BO,Bajaj Healthcare Ltd,Pharmaceuticals
UJJIVAN.BO,Ujjivan Financial Services Ltd,Finance (including NBFCs)
RSDFIN.BO,RSD Finance Ltd,Investment Companies
CROMPTON.BO,Crompton Greaves Consumer Electricals Ltd,Household Appliances
PILANIINVS.BO,Pilani Investment and Industries Corporation Ltd,Holding Companies
DARSHANORNA.BO,Darshan Orna Ltd,Other Apparels & Accessories
PARAGMILK.BO,Parag Milk Foods Ltd,Packaged Foods
MADHAVIPL.BO,Madhav Infra Projects Ltd,Construction & Engineering
SAGL.BO,Shalimar Agencies Ltd,Other Financial Services
KOCL.BO,Kome-On Communication Ltd,Movies & Entertainment
SNIM.BO,Svarnim Trade Udyog Ltd,Comm.Trading  & Distribution
NAGARFERT.BO,Nagarjuna Fertilizers and Chemicals Ltd,Fertilizers
SEIL.BO,Shanti Educational Initiatives Ltd,Education
RGIL.BO,Rotographics (India) Ltd,Comm.Trading  & Distribution
LIKHAMI.BO,Likhami Consulting Ltd,Consulting Services
MIL.BO,Medico Intercontinental Ltd,Other Financial Services
YASHCHEM.BO,Yash Chemex Ltd,Specialty Chemicals
MAXVIL.BO,Max Ventures and Industries Ltd,Holding Companies
ICICINV20.BO,ICICI Prudential NV20 ETF,-
BAZELINTER.BO,Bazel International Ltd,Finance (including NBFCs)
JLL.BO,Jindal Leasefin Ltd,Investment Companies
TAALENT.BO,TAAL Enterprises Ltd,Airlines
MGL.BO,Mahanagar Gas Ltd,Oil Marketing & Distribution
ZEAL.BO,Zeal Aqua Ltd,Other Food Products
QUESS.BO,Quess Corp Ltd,Sp.Consumer Services
ICICIMCAP.BO,ICICI Prudential Midcap Select ETF,-
ASYL.BO,Advance Syntex Ltd,Containers & Packaging
HUIL.BO,Hindusthan Urban Infrastructure Ltd,Electronic Components
TITAANIUM.BO,Titaanium Ten Enterprise Ltd,Textiles
COMSYN.BO,Commercial Syn Bags Ltd,Containers & Packaging
CFEL.BO,Confidence Futuristic Energetech Ltd,Comm.Trading  & Distribution
LLOYDSTEEL.BO,Lloyds Steels Industries Ltd,Industrial Machinery
KPL.BO,Kwality Pharmaceuticals Ltd,Pharmaceuticals
LTI.BO,Larsen & Toubro Infotech Ltd,IT Consulting & Software
EASTWEST.BO,East West Holdings Ltd,Transportation - Logistics
BSLSENETFG.BO,BIRLA SUN LIFE SENSEX ETF,-
COLORCHIPS.BO,Colorchips New Media Ltd,Broadcasting & Cable TV
ADVENZYMES.BO,Advanced Enzyme Technologies Ltd,Other Agricultural Products
LAHL.BO,Ladam Affordable Housing Ltd,Realty
PTIL.BO,Prabhat Technologies (India) Ltd,Specialty Retail
DBL.BO,Dilip Buildcon Ltd,Roads & Highways
SPAL.BO,S.P. Apparels Ltd,Other Apparels & Accessories
BIGBLOC.BO,Bigbloc Construction Ltd,Cement & Cement Products
GOLDENCREST.BO,Golden Crest Education & Services Ltd,Education
ECS.BO,ECS Biztech Ltd,IT Consulting & Software
FRETAIL.BO,Future Retail Ltd,Department Stores
RBLBANK.BO,RBL Bank Ltd,Banks
AMS.BO,AMS Polymers Ltd,Specialty Chemicals
SHIVAEXPO.BO,Shiva Granito Export Ltd,Construction Materials
BLS.BO,BLS International Services Ltd,Travel Support Services
MITSU.BO,Mitsu Chem Plast Ltd,Containers & Packaging
SPRAYKING.BO,Sprayking Agro Equipment Ltd,Other Industrial Products
NARAYANI.BO,Narayani Steels Ltd,Iron & Steel/Interm.Products
GOVNOW.BO,SAB Events & Governance Now Media Ltd,Publishing
RSTL.BO,Riddhi Steel and Tube Ltd,Iron & Steel Products
TVVISION.BO,TV Vision Ltd,Broadcasting & Cable TV
SPICY.BO,Spicy Entertainment and Media Ltd,Movies & Entertainment
VISCO.BO,Visco Trade Associates Ltd,Other Financial Services
TIAANC.BO,Tiaan Consumer Ltd,Personal Products
LTTS.BO,L&T Technology Services Ltd,Internet Software & Services
GNA.BO,G N A Axles Ltd,Auto Parts & Equipment
RADHIKAJWE.BO,Radhika Jeweltech Ltd,Other Apparels & Accessories
SIIL.BO,Sabrimala Industries India Ltd,Comm.Trading  & Distribution
ICICIPRULI.BO,ICICI Prudential Life Insurance Company Ltd,Life Insurance
IISL.BO,Ishaan Infrastructures and Shelters Ltd,Construction & Engineering
ARCFIN.BO,ARC Finance Ltd,Other Financial Services
HPL.BO,HPL Electric & Power Ltd,Consumer Electronics
SAGARSOFT.BO,Sagarsoft (India) Ltd,IT Consulting & Software
DRA.BO,DRA Consultants Ltd,Consulting Services
VALIANTORG.BO,Valiant Organics Ltd,Specialty Chemicals
ACML.BO,Aditya Consumer Marketing Ltd,Distributors
SHASHIJIT.BO,Shashijit Infraprojects Ltd,Construction & Engineering
BINDALEXPO.BO,Bindal Exports Ltd,Other Apparels & Accessories
MHEL.BO,Mewar Hi-Tech Engineering Ltd,Construction & Engineering
DIKSAT.BO,Diksat Transworld Ltd,Movies & Entertainment
IGRL.BO,India Green Reality Ltd,Realty
ENDURANCE.BO,Endurance Technologies Ltd,Auto Parts & Equipment
IDFSENSEXE.BO,IDFC SENSEX ETF,-
PURPLE.BO,Purple Entertainment Ltd,Movies & Entertainment
SUPRAP.BO,Supra Pacific Management Consultancy Ltd,Finance (including NBFCs)
PNBHOUSING.BO,PNB Housing Finance Ltd,Housing Finance 
SOUTHERNIN.BO,Southern Infosys Ltd,IT Consulting & Software
REGENCY.BO,Regency Fincorp Ltd,Other Financial Services
VBL.BO,Varun Beverages Ltd,Non-alcoholic Beverages
SALEM.BO,Salem Erode Investments Ltd,Finance (including NBFCs)
FRANKLININD.BO,Franklin Industries Ltd,Comm.Trading  & Distribution
LKPSEC.BO,LKP Securities Ltd,Other Financial Services
OSIAJEE.BO,Osiajee Texfab Ltd,Textiles
CMBL.BO,Corporate Merchant Bankers Ltd,Other Financial Services
SFL.BO,Sheela Foam Ltd,Furniture-Furnishing-Paints
EIKO.BO,Eiko Lifesciences Ltd,Specialty Chemicals
AVL.BO,Aditya Vision Ltd,Specialty Retail
TMRVL.BO,The Mandhana Retail Ventures Ltd,Specialty Retail
SIFL.BO,Sparkling (India) Finshares Ltd,Finance (including NBFCs)
TCIEXP.BO,TCI Express Ltd,Transportation - Logistics
SHASHANK.BO,Shashank Traders Ltd,Comm.Trading  & Distribution
LAURUSLABS.BO,Laurus Labs Ltd,Pharmaceuticals
NEWLIGHT.BO,New Light Apparels Ltd,Comm.Trading  & Distribution
VSL.BO,Veeram Securities Ltd,Other Apparels & Accessories
SNTCL.BO,Shree Nidhi Trading Co. Ltd,Other Financial Services
MTPL.BO,Marg Techno Projects Ltd,Finance (including NBFCs)
SHANGAR.BO,Shangar Decor Ltd,Sp.Consumer Services
GLCL.BO,Globe Commercials Ltd,Comm.Trading  & Distribution
DHANVARSHA.BO,Dhanvarsha Finvest Ltd,Other Financial Services
SKL.BO,Super Fine Knitters Ltd,Other Apparels & Accessories
RAIDEEPIND.BO,Raideep Industries Ltd,Comm.Trading  & Distribution
PRICOLLTD.BO,Pricol Ltd,Auto Parts & Equipment
CFL.BO,Classic Filaments Ltd,Textiles
JITFINFRA.BO,JITF Infralogistics Ltd,Holding Companies
SUERYAAKNI.BO,Sueryaa Knitwear Ltd,Textiles
TANVI.BO,Tanvi Foods (India) Ltd,Comm.Trading  & Distribution
RMC.BO,RMC Switchgears Ltd,Other Elect.Equip./ Prod.
PARMAX.BO,Parmax Pharma Ltd,Pharmaceuticals
LLFICL.BO,Leading Leasing Finance And Investment Company Ltd,Other Financial Services
DANUBE.BO,Danube Industries Ltd,Comm.Trading  & Distribution
RADIOCITY.BO,Music Broadcast Ltd,Broadcasting & Cable TV
DMART.BO,Avenue Supermarts Ltd,Department Stores
IFL.BO,IFL Enterprises Ltd,Comm.Trading  & Distribution
KDLL.BO,KD Leisures Ltd,Other Financial Services
ONTIC.BO,Ontic Finserve Ltd,Other Financial Services
SMLT.BO,Sarthak Metals Ltd,Iron & Steel Products
CHEMCRUX.BO,Chemcrux Enterprises Ltd,Specialty Chemicals
MANOMAY.BO,Manomay Tex India Ltd,Textiles
MAXIMUS.BO,Maximus International Ltd,Comm.Trading  & Distribution
MANAS.BO,Manas Properties Ltd,Realty
CLEDUCATE.BO,CL Educate Ltd,Education
PRIMEFRESH.BO,Prime Fresh Ltd,Other Agricultural Products
OCEANIC.BO,Oceanic Foods Ltd,Other Food Products
OCTAWARE.BO,Octaware Technologies Ltd,Internet Software & Services
SHANKARA.BO,Shankara Building Products Ltd,Specialty Retail
ESCORP.BO,Escorp Asset Management Ltd,Other Financial Services
PARMSILK.BO,Parmeshwari Silk Mills Ltd,Other Apparels & Accessories
KMSMEDI.BO,KMS Medisurgi Ltd,Healthcare Supplies
CLFL.BO,Classic Leasing & Finance Ltd,Other Financial Services
STARLENT.BO,Starlineps Enterprises Ltd,Comm.Trading  & Distribution
SCHAND.BO,S Chand and Company Ltd,Publishing
KANUNGO.BO,Kanungo Financiers Ltd,Other Financial Services
MEERA.BO,Meera Industries Ltd,Industrial Machinery
HUDCO.BO,Housing & Urban Development Corporation Ltd,Housing Finance 
PSPPROJECT.BO,PSP Projects Ltd,Realty
BGJL.BO,Bhakti Gems and Jewellery Ltd,Other Apparels & Accessories
YUG.BO,Yug Decor Ltd,Specialty Chemicals
VARIMAN.BO,Variman Global Enterprises Ltd,Comm.Trading  & Distribution
STARCEMENT.BO,Star Cement Ltd,Cement & Cement Products
RIDDHICORP.BO,Riddhi Corporate Services Ltd,BPO/KPO
HEOFDG1126.BO,HDFC EOF- II- 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund- Series 2- Direct,-
HEOFDD1126.BO,HDFC EOF - II - 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund - Series 2 - Direct,-
HEOFRG1126.BO,HDFC EOF- II - 1126D May 2017(1) plan under HDFC Equity Opportunities Fund - Series2 - Regular,-
HEOFRD1126.BO,HDFC EOF - II - 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund - Series 2 - Regular,-
TEJASNET.BO,Tejas Networks Ltd,Other Telecom Services
ERIS.BO,Eris Lifesciences Ltd,Pharmaceuticals
GTPL.BO,GTPL Hathway Ltd,Other Telecom Services
AUBANK.BO,AU Small Finance Bank Ltd,Banks
ICICILOVOL.BO,ICICI Prudential Nifty Low Vol 30 ETF,-
GEL.BO,Gautam Exim Ltd,Comm.Trading  & Distribution
GGENG.BO,G G Engineering Ltd,Heavy Electrical Equipment
7NR.BO,7NR Retail Ltd,Specialty Retail
BHAGYAPROP.BO,Bhagyanagar Properties Ltd,Realty
HEOFDG1100.BO,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-GROWTH OPTION,-
HEOFDD1100.BO,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-DIVIDEND PAYOUT OPTION,-
HEOFRG1100.BO,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-GROWTH OPTION,-
HEOFRD1100.BO,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-DIVIDEND PAYOUT OPTION,-
SALASAR.BO,Salasar Techno Engineering Ltd,Construction & Engineering
GANGESSEC.BO,Ganges Securities Ltd,Investment Companies
PALASHSEC.BO,Palash Securities Ltd,Real Estate Investment
AVADHSUGAR.BO,Avadh Sugar & Energy Ltd,Sugar
MAGADHSUGAR.BO,Magadh Sugar & Energy Ltd,Sugar
JIGAR.BO,Jigar Cables Ltd,Other Elect.Equip./ Prod.
CTCL.BO,Captain Technocast Ltd,Other Industrial Goods
SINTEXPLAST.BO,Sintex Plastics Technology Ltd,Comm.Trading  & Distribution
GSTL.BO,Globalspace Technologies Ltd,IT Consulting & Software
UTINEXT50.BO,UTI Nifty Next 50 ETF,-
SIS.BO,SIS Ltd,Sp.Consumer Services
COCHINSHIP.BO,Cochin Shipyard Ltd,Shipping
SMSLIFE.BO,SMS Lifesciences India Ltd,Pharmaceuticals
KIOCL.BO,KIOCL Ltd,Iron & Steel/Interm.Products
CHOTHANI.BO,Chothani Foods Ltd,Packaged Foods
SMRUTHIORG.BO,Smruthi Organics Ltd,Pharmaceuticals
ABCAPITAL.BO,Aditya Birla Capital Ltd,Holding Companies
APEX.BO,Apex Frozen Foods Ltd,Packaged Foods
SHISHIND.BO,Shish Industries Ltd,Plastic Products
ANG.BO,ANG Lifesciences India Ltd,Healthcare Services
DWL.BO,Dhruv Wellness Ltd,Comm.Trading  & Distribution
KCDGROUP.BO,KCD Industries India Ltd,Comm.Trading  & Distribution
AMFL.BO,A & M Febcon Ltd,Industrial Machinery
DIXON.BO,Dixon Technologies (India) Ltd,Consumer Electronics
BRNL.BO,Bharat Road Network Ltd,Roads & Highways
DCAL.BO,Dishman Carbogen Amcis Ltd,Pharmaceuticals
LASA.BO,Lasa Supergenerics Ltd,Healthcare Services
PROVESTSER.BO,Provestment Services Ltd,Consulting Services
MATRIMONY.BO,Matrimony.com Ltd,Internet Software & Services
RELHOME.BO,Reliance Home Finance Ltd,Housing Finance 
CAPACITE.BO,Capacite Infraprojects Ltd,Realty
SAGAR.BO,Sagar Diamonds Ltd,Other Apparels & Accessories
ICICIGI.BO,ICICI Lombard General Insurance Company Ltd,General Insurance
PQIF.BO,Polo Queen Industrial and Fintech Ltd,Comm.Trading  & Distribution
AKM.BO,AKM Lace and Embrotex Ltd,Textiles
SBILIFE.BO,SBI Life Insurance Company Ltd,Life Insurance
DIAMONDYD.BO,Prataap Snacks Ltd,Packaged Foods
SHAREINDIA.BO,Share India Securities Ltd,Other Financial Services
TTFL.BO,Trident Texofab Ltd,Comm.Trading  & Distribution
POOJA.BO,Poojawestern Metaliks Ltd,Other Industrial Products
SAYAJIIND.BO,Sayaji Industries Ltd,Diversified
VANTABIO.BO,Vanta Bioscience Ltd,Pharmaceuticals
MEHAI.BO,Mehai Technology Ltd,Comm.Trading  & Distribution
IRIS.BO,IRIS Business Services Ltd,IT Software Products
SGRL.BO,Shree Ganesh Remedies Ltd,Pharmaceuticals
STL.BO,Shreeji Translogistics Ltd,Transportation - Logistics
GODREJAGRO.BO,Godrej Agrovet Ltd,Other Agricultural Products
MESCON.BO,Mideast Integrated Steels Ltd,Iron & Steel/Interm.Products
MASFIN.BO,MAS Financial Services Ltd,Finance (including NBFCs)
IEX.BO,Indian Energy Exchange Ltd,Other Financial Services
GICRE.BO,General Insurance Corporation of India,General Insurance
KAARYAFSL.BO,Kaarya Facilities and Services Ltd,Sp.Consumer Services
SCPL.BO,Sheetal Cool Products Ltd,Packaged Foods
TIINDIA.BO,Tube Investments of India Ltd,Auto Parts & Equipment
NAM-INDIA.BO,Nippon Life India Asset Management Ltd,Asset Management Cos.
MAHLOG.BO,Mahindra Logistics Ltd,Transportation - Logistics
NIACL.BO,The New India Assurance Company Ltd,General Insurance
